,session_id,track_id,skip_1,skip_2,skip_3,not_skipped,context_switch,hist_user_behavior_reason_start,hist_user_behavior_reason_end,hist_user_behavior_is_shuffle,skip_score,liking,rating
162,0_050fb164-98f6-47cd-9215-e7c050ae9b75,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.3,1.0,1,1.0,2.3,3.3
163,0_0521870b-039a-4298-89f4-c6c85b6701b0,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
164,0_0521f46e-4193-4bbb-b51d-7c396e6f6801,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,-0.5,0.2,0,1,0.2,0.4,1,-0.3,1.6,1.3
166,0_05295afd-1ef1-4f20-b7d6-ef01f0156157,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
167,0_05362452-284f-4502-a06d-f1ca2942d201,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
168,0_053b4d58-8ba0-487b-9484-cf2c821d4a37,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
170,0_053e1088-215c-4e5a-bc33-35e02905d673,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
171,0_0582e6ea-3f17-4eba-92a6-05ad58284a3d,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,-0.5,0.2,0,0,0.3,0.3,0,-0.3,0.6,0.3
172,0_05a0bcf8-5994-4a48-8673-5b849a4539d3,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
173,0_05b02f45-d495-48ad-8cea-c7a51b634ae7,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
174,0_05da9426-de1d-4a06-9fb6-b7d17c5c687f,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
175,0_05ef4f66-fa4c-42d3-a9cd-dc797328d03d,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.2,0.4,0,-1.3,0.6000000000000001,-0.7
176,0_060c7201-096d-404b-a8ca-81379d4192ec,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,1.0,0.3,1,-1.3,2.3,0.9999999999999998
177,0_0615042d-8b53-431f-84fe-5bb248349f18,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,-0.5,0.2,0,0,1.0,0.3,0,-0.3,1.3,1.0
178,0_061704ab-3a95-43ce-a3e9-bbf23f5d8b1b,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
179,0_0617ad1b-4e99-4885-bb26-0b8948344814,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.9,1.0,0,1.0,1.9,2.9
180,0_061957f9-fef3-41f6-b26b-3de8b09c5998,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,-0.5,0.2,0,0,0.3,0.4,1,-0.3,1.7,1.4
181,0_0624196c-1cd8-4507-b786-4ecb3812fff6,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
182,0_062b477b-af87-4e77-b415-4a07b1e13efd,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.2,0,0,0.3,0.3,0,0.2,0.6,0.8
183,0_06461387-bd7f-453f-8cba-20c5976fa464,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,-0.5,0.2,0,0,0.2,1.0,0,-0.3,1.2,0.8999999999999999
184,0_06609cc6-24bd-498f-859d-06279b5d8004,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.3,1.0,1,1.0,2.3,3.3
185,0_0672f00e-f0b1-4c67-acfe-64c38a1081e9,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
186,0_067c5b17-d800-47e9-bebb-fd3b7c967303,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
187,0_068cf527-9d37-4cd7-b330-5989f67f9d46,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,1,0.2,1.0,0,1.0,1.2,2.2
188,0_069caf11-d081-4713-92be-382bdd07a874,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
189,0_06a7cf8d-53b2-4582-815a-b6c559f3fef0,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
190,0_06ab2690-fb0d-49c3-a27b-45bae1a9bd34,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
191,0_06afff8b-469e-4a87-8aef-13358562e888,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
192,0_06c69ee6-8fa6-414e-957f-f663076b2f5a,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
193,0_06df396e-2848-46f5-99cf-8906f8b92c0d,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
194,0_06f24c9f-b989-4948-a69b-4cf1e75c48be,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,1,0.2,1.0,0,1.0,1.2,2.2
195,0_06f99b4d-7e88-4dc0-8b8d-92acfa10eef4,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
196,0_07101e42-9a0c-48a8-8c69-e9b9adc83331,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
197,0_071822b0-6619-4edf-80af-94e7923bc876,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
198,0_071f320a-b869-4b16-a301-b62541a7a198,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
199,0_0728a16a-03ee-4b4e-8ee9-57cd55de5983,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
200,0_0733310a-2628-4dd3-b4ac-4592500af9c1,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,0,0,0.3,0.3,0,0.0,0.6,0.6
201,0_074e6dbc-652b-49af-8d60-e8b5e7c0d7a4,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
202,0_0751a312-3f6e-4d2d-90c6-7a073147281b,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
203,0_075a9609-bbaa-4c23-b006-6428abd95472,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.2,0,0,1.0,0.3,1,0.2,2.3,2.5
204,0_07837855-b866-4bc6-9308-3eff58656f0e,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
205,0_07912359-e3e0-415f-88e5-da77c6cf65bf,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
206,0_079a6396-9d76-4539-aacc-bc9a70cfb4e3,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.9,0.9,0,-1.3,1.8,0.5
209,0_07a20eaf-2b71-43bc-a5f9-fb387b5bd346,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
210,0_07a4ca5a-b733-4d67-ab5a-501b5c85e15d,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
211,0_07a6bdec-0f34-40b6-8293-fc9fe540f073,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,1,0.2,1.0,0,1.0,1.2,2.2
212,0_07aef401-a1bf-4cdb-ba79-f8d07a268ecf,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.9,0,-1.3,1.2,-0.10000000000000009
213,0_07b03034-9d58-4656-8d86-17afd4442552,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,1,0.2,1.0,0,1.0,1.2,2.2
214,0_07b2a3b8-eaff-4c02-9927-3c089ca1dbab,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
215,0_07cd3f63-8ee7-4e05-83b0-90ce3e27beb5,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
216,0_07ef6095-95ed-404a-87d0-8b785da4b755,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.3,1.0,1,1.0,2.3,3.3
217,0_07fab4c3-6d9a-4581-bfb3-6bd226076c72,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
218,0_0803970f-b3c4-4672-b19f-084a928d7262,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.2,0,0,0.2,0.3,0,0.2,0.5,0.7
219,0_08221d5c-ae0f-496f-8199-56879d99aa2e,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
220,0_082b0bfd-87be-467d-b148-7a3a2e7db2ab,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
221,0_082c22ae-a3c2-4931-85f0-d3f3d004ca77,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.3,1.0,1,1.0,2.3,3.3
222,0_0836c44b-ee3a-4ae6-9b4d-0765eb7d6c52,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,1,0.2,1.0,0,1.0,1.2,2.2
223,0_08449c2b-96d5-4c81-bcc6-f6b2c0b1c722,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
224,0_08484806-5000-407e-8ac6-a631cfbe0b01,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,0,1,0.2,0.4,0,0.0,0.6000000000000001,0.6000000000000001
225,0_08625d8f-54ae-4d4e-a26e-17f35e2780b9,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.9,0.9,0,-1.3,1.8,0.5
227,0_0870eb0e-8db8-4e04-a3be-273a51c1fc4a,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
228,0_08dba8ca-af49-4ec1-85b8-c89437fad6f1,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,-0.5,0.2,0,0,0.2,0.4,0,-0.3,0.6000000000000001,0.3000000000000001
229,0_08e3e68d-6618-4acd-8b66-675e63788707,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.2,0,0,0.2,0.3,0,0.2,0.5,0.7
230,0_08f3d267-5ba1-4093-bda1-7090dabe8461,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.2,0.3,0,-1.3,0.5,-0.8
231,0_08f40602-4583-40e9-8c79-3607a69f13a6,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
232,0_09011e3b-8b8c-47aa-aac1-692be967aacf,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
233,0_09066aed-7a27-442c-b4c4-57fe4566e11f,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.3,1.0,1,1.0,2.3,3.3
234,0_090aba90-bd0b-4890-a792-64c0e3b77c90,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,-0.5,0.2,0,0,1.0,0.3,0,-0.3,1.3,1.0
235,0_09109ba8-cbc2-455d-877b-93c28b609bc8,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
236,0_092d8997-b2f5-427d-9f80-5a12f9a7f961,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.2,0,0,0.2,0.4,0,0.2,0.6000000000000001,0.8
238,0_0931bad7-9736-4192-a9e8-fd41a019079e,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
239,0_093326f1-c1ed-4b88-a33e-25936221b17f,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,-0.5,0.2,0,0,0.3,0.3,0,-0.3,0.6,0.3
240,0_093b8927-47db-4e15-bd6f-74f1e80d6052,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.2,0,0,0.3,0.3,0,0.2,0.6,0.8
241,0_0956afb1-dbc7-4c61-856d-45a9ae1822f6,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
242,0_095d31b5-642c-4a6d-8f5a-cadc43b99ae6,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
243,0_09651ef1-e78b-47bc-a09a-601712855984,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
244,0_0971725f-b1d3-4428-b91c-3bd2b24c51af,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.2,0,0,0.3,0.3,0,0.2,0.6,0.8
245,0_0980bf29-3d1c-433a-a4b7-2e260c71b804,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
246,0_098c5696-009a-4fde-9fd4-649e718de785,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.2,0,0,1.0,0.3,1,0.2,2.3,2.5
247,0_0998eb89-d96f-42bf-9de6-9cdc7033e6db,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
248,0_099d983f-230f-42de-9f2a-f9bbb8b5276a,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,1,0.2,1.0,0,1.0,1.2,2.2
249,0_09a3a6f1-1562-4efd-b4b9-98406b5b22af,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
250,0_09a8e5aa-14a5-4b05-8d27-c00496c4ab30,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
251,0_09ab472f-a891-4a33-80d2-d06eb1862a32,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.2,0,0,1.0,0.4,0,0.2,1.4,1.5999999999999999
252,0_09b20664-3352-4d6a-80d7-9146bcc5e6bc,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.2,0,0,1.0,0.4,0,0.2,1.4,1.5999999999999999
253,0_09b3279d-82ce-43fa-b071-05e4f8ada331,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
254,0_09b49836-deb7-45d1-bcaf-618c8c993913,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
255,0_09fa9634-9677-4293-bb62-e20336feb12e,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,-0.5,0.2,0,1,0.2,0.3,0,-0.3,0.5,0.2
256,0_09faee06-265b-4e49-9ec5-a63e7a74aeb7,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
257,0_0a0a69c7-b6f5-45ef-b8df-34aced24cd69,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
258,0_0a252d3f-9859-4b36-a8b8-f93a754d8aee,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,1,0.2,0.4,0,-1.3,0.6000000000000001,-0.7
259,0_0a475acf-9792-4baf-a725-3a219b21966c,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,-0.5,0.2,0,0,1.0,0.9,0,-0.3,1.9,1.5999999999999999
260,0_0a4f866f-8bfe-4ecb-a600-66f5dd1549ea,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
261,0_0a5419d7-1dd8-4a10-bc4f-b14a3aae7f5f,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
262,0_0a73f367-2b0c-4d38-8262-071b65ed7791,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
264,0_0a8a976c-405b-4ebe-8e96-d3b00153e3f3,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
266,0_0ab5a5ed-6e38-40b4-b6c8-1a9955c0deb0,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
268,0_0ad1028e-aabb-4c65-8107-f25669666f96,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,1.0,0.3,0,-1.3,1.3,0.0
269,0_0adbb09c-0cf9-40ca-8feb-e96409a79950,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.9,0.3,0,-1.3,1.2,-0.10000000000000009
270,0_0add2c5a-c458-49c7-a6ad-c7229b4e54bb,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.2,0,1,0.2,0.3,0,0.2,0.5,0.7
271,0_0ae4afc5-63cc-413a-9beb-558108e8c643,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
272,0_0aebd253-9d1e-4551-b285-f0099d8dc8da,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
274,0_0b0150ea-83c0-4349-b5e4-f458272a88d1,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.2,1.0,1,1.0,2.2,3.2
275,0_0b3cffe5-a675-4f6c-a64e-402d4ded8bca,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
277,0_0b4f7c60-d882-495b-bffe-b8c0335d5801,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.9,1.0,0,1.0,1.9,2.9
278,0_0b6ecc61-94cc-4b57-9699-f2da8e7ff8ea,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,1,0.2,1.0,0,1.0,1.2,2.2
279,0_0b83d169-9edf-4c9c-8b09-3b2bc96a8831,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
280,0_0b87d3ba-e784-4983-9af5-f0685a1f9d9f,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
281,0_0b959401-734b-4eda-8593-c7d50fa2fe66,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.2,0,0,0.3,0.3,0,0.2,0.6,0.8
282,0_0ba93083-bcc4-4213-986d-004d4dc5ee47,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
283,0_0bb00897-3540-4ee8-b7e9-e99e01ec46a4,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
284,0_0bce5450-5d63-4572-b3c7-af7618febbd7,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.3,1.0,1,1.0,2.3,3.3
285,0_0c046d4f-95bd-4414-a094-4d58441f34e2,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
286,0_0c2d1753-1fef-4ae1-a3b7-702bc3b320e5,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
287,0_0c3ad515-519e-4d24-b611-38ad8a249ccf,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
288,0_0c402524-53a7-448d-8616-39b84ba93c19,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
289,0_0c5e95d4-89ec-4565-920c-37ed85ee0ef8,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
290,0_0c828512-fba9-4d06-b9e3-50b90a03ff57,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
291,0_0c869294-2f3d-40da-b5e4-80078e216b8a,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
293,0_0c9b37a2-0b0b-4da8-b6a8-fdf6e9cf3ae8,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
294,0_0cb6744a-c899-4c76-99dd-fa74a4c73f87,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
295,0_0cc1d055-c93d-4655-86ce-44cbf4fd8a02,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
296,0_0cdd3b68-b461-42a2-aae7-eabcf4973b62,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
297,0_0cf27362-68d3-4e60-b351-6da96da5d694,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
300,0_0cf48d1c-8ad4-4eb8-8406-87a5e57b743c,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
301,0_0d21e9c5-2c01-435b-bf7c-6327ad187baa,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
302,0_0d22186d-2995-4056-8966-aed52e929884,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.2,0.4,0,-1.3,0.6000000000000001,-0.7
303,0_0d2ed408-2b44-4542-82e5-407c56494b11,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.2,0,0,0.3,0.0,0,0.2,0.3,0.5
304,0_0d33ad87-316d-4773-8c18-940395801fa5,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
305,0_0d357907-45d1-459d-ac6e-eab9a2426879,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,1,0.2,1.0,0,1.0,1.2,2.2
306,0_0d3aa661-d4bf-4c9c-8054-73aec2d11bd6,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
307,0_0d4b4f6d-e621-4e55-a282-fd8f04327edb,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
308,0_0d75d59d-2308-47ad-b545-43b481b49bbf,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.5,1.0,0,1.0,1.5,2.5
309,0_0d874ff1-cb63-4387-97f0-65223384a66e,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.2,0,1,0.2,0.4,0,0.2,0.6000000000000001,0.8
310,0_0d91e319-78b1-49fb-8373-dfbf2af9aaf3,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
311,0_0d98755b-8f41-429f-9224-0ba15a5583fd,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.2,0,0,1.0,0.3,0,0.2,1.3,1.5
312,0_0d9e8310-de39-4bae-b730-7e5e682aa94e,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,0,0,0.3,0.3,0,0.0,0.6,0.6
313,0_0da36dcb-ecaf-4da1-864f-b67d08913d32,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,-1,-0.5,0.2,0,0,0.2,0.4,0,-1.3,0.6000000000000001,-0.7
315,0_0da5575e-c910-4fb5-8d70-c7632a65865e,t_fc5df5ba-5396-49a7-8b29-35d0d28249e0,0,0.0,0.0,1,1,0.2,1.0,0,1.0,1.2,2.2
